id,lat,lon,name,REGION_C
971,1.3477901264686492,104.0020353778649,Changi-Changi Airport,ER
972,1.3550250103025614,104.0020358770481,Changi-Changi Airport,ER
1379,1.2573565696497013,103.70944531842645,Western Islands-Jurong Island And Bukom,WR
973,1.3622598937025419,104.00203637890621,Changi-Changi Airport,ER
1380,1.2645914732561365,103.70944497638507,,
974,1.3694947766662755,104.00203688343927,Changi-Changi Airport,ER
1381,1.271826376457658,103.70944463237966,Western Islands-Jurong Island And Bukom,WR
975,1.3767296591914473,104.0020373906473,Changi-Changi Airport,ER
1382,1.2790612792519516,103.70944428641012,Western Islands-Jurong Island And Bukom,WR
976,1.3839645412757415,104.00203790053035,,
1383,1.2862961816367013,103.70944393847647,Western Islands-Jurong Island And Bukom,WR
977,1.3911994229168447,104.00203841308847,,
1384,1.2935310836095928,103.70944358857868,,
1385,1.3007659851683104,103.70944323671671,,
1386,1.3080008863105406,103.70944288289056,Boon Lay-Samulun,WR
1387,1.3152357870339668,103.70944252710014,Boon Lay-Liu Fang,WR
1388,1.3224706873362757,103.70944216934548,Boon Lay-Tukang,WR
1389,1.3297055872151513,103.70944180962653,Jurong West-Chin Bee,WR
1390,1.336940486668279,103.70944144794328,Jurong West-Kian Teck,WR
1391,1.3441753856933447,103.70944108429566,Jurong West-Boon Lay Place,WR
1392,1.3514102842880331,103.7094407186837,Jurong West-Wenya,WR
1393,1.3586451824500296,103.70944035110732,Jurong West-Wenya,WR
1394,1.3658800801770195,103.7094399815665,Tengah-Tengah Industrial Estate,WR
1395,1.373114977466688,103.70943961006125,Western Water Catchment-Murai,WR
1396,1.3803498743167208,103.70943923659149,Western Water Catchment-Murai,WR
1397,1.387584770724803,103.70943886115722,Western Water Catchment-Murai,WR
1398,1.3948196666886206,103.7094384837584,Western Water Catchment-Murai,WR
1399,1.4020545622058578,103.709438104395,Western Water Catchment-Murai,WR
361,1.4092894572742016,103.70943772306701,Western Water Catchment-Murai,WR
1400,1.4092894572742016,103.70943772306701,Western Water Catchment-Murai,WR
362,1.4165243518913362,103.70943733977437,Lim Chu Kang-Lim Chu Kang,NR
1401,1.4165243518913362,103.70943733977437,Lim Chu Kang-Lim Chu Kang,NR
363,1.423759246054948,103.70943695451706,Lim Chu Kang-Lim Chu Kang,NR
364,1.4309941397627224,103.70943656729506,Lim Chu Kang-Lim Chu Kang,NR
365,1.4382290330123448,103.70943617810832,Lim Chu Kang-Lim Chu Kang,NR
366,1.4454639258015007,103.70943578695683,Lim Chu Kang-Lim Chu Kang,NR
978,1.33331946728536,104.01448509935226,Changi-Changi Airport,ER
979,1.34055434714796,104.0144856296319,Changi-Changi Airport,ER
980,1.347789226581232,104.01448616278378,Changi-Changi Airport,ER
981,1.3550241055828596,104.01448669880794,Changi-Changi Airport,ER
1402,1.2573571343419503,103.7218956914869,,
982,1.3622589841505282,104.01448723770442,Changi-Changi Airport,ER
1403,1.2645920411986684,103.72189538381949,Western Islands-Jurong Island And Bukom,WR
983,1.369493862281922,104.01448777947324,Changi-Changi Airport,ER
1404,1.2718269476504898,103.72189507438539,Western Islands-Jurong Island And Bukom,WR
1405,1.2790618536951004,103.72189476318458,Western Islands-Jurong Island And Bukom,WR
1406,1.2862967593301846,103.72189445021702,Western Islands-Jurong Island And Bukom,WR
1407,1.293531664553428,103.72189413548271,,
1408,1.3007665693625157,103.72189381898164,,
1409,1.3080014737551324,103.72189350071375,Jurong East-Jurong Port,WR
1410,1.3152363777289642,103.72189318067902,Jurong East-Jurong River,WR
1411,1.322471281281696,103.72189285887742,Jurong East-Jurong River,WR
1412,1.3297061844110125,103.72189253530897,Jurong West-Taman Jurong,WR
1413,1.3369410871146001,103.7218922099736,Jurong West-Taman Jurong,WR
1414,1.3441759893901426,103.72189188287129,Jurong East-Lakeside (Leisure),WR
1415,1.3514108912353269,103.72189155400203,Jurong West-Hong Kah,WR
1416,1.3586457926478372,103.72189122336577,Tengah-Tengah Industrial Estate,WR
1417,1.3658806936253596,103.7218908909625,Tengah-Tengah Industrial Estate,WR
1418,1.3731155941655793,103.7218905567922,Western Water Catchment-Murai,WR
1419,1.3803504942661822,103.72189022085483,Western Water Catchment-Murai,WR
1420,1.387585393924853,103.72188988315038,Western Water Catchment-Murai,WR
1421,1.394820293139278,103.7218895436788,Western Water Catchment-Murai,WR
1422,1.4020551919071416,103.7218892024401,Western Water Catchment-Murai,WR
1423,1.4092900902261307,103.7218888594342,Western Water Catchment-Murai,WR
367,1.4092900902261307,103.7218888594342,Western Water Catchment-Murai,WR
368,1.4165249880939301,103.7218885146611,Lim Chu Kang-Lim Chu Kang,NR
369,1.4237598855082265,103.7218881681208,Lim Chu Kang-Lim Chu Kang,NR
370,1.4309947824667038,103.72188781981323,Lim Chu Kang-Lim Chu Kang,NR
371,1.4382296789670492,103.72188746973839,Lim Chu Kang-Lim Chu Kang,NR
372,1.4454645750069477,103.72188711789623,Lim Chu Kang-Lim Chu Kang,NR
373,1.4526994705840857,103.72188676428674,,
984,1.307997828843728,104.00825797416545,,
985,1.3152327126498045,104.00825847651502,Changi-Changi Airport,ER
986,1.3224675960346701,104.008258981638,Changi-Changi Airport,ER
987,1.3297024789960081,104.00825948953438,Changi-Changi Airport,ER
988,1.3369373615315054,104.00826000020425,Changi-Changi Airport,ER
989,1.3441722436388446,104.0082605136476,Changi-Changi Airport,ER
990,1.3514071253157123,104.0082610298645,Changi-Changi Airport,ER
991,1.3586420065597915,104.008261548855,Changi-Changi Airport,ER
992,1.3658768873687686,104.00826207061912,Changi-Changi Airport,ER
1424,1.260974312152576,103.71567034201821,,
993,1.373111767740327,104.00826259515692,Changi-Changi Airport,ER
1425,1.2682092172249801,103.71567001623113,Western Islands-Jurong Island And Bukom,WR
1426,1.2754441218913222,103.71566968857864,Western Islands-Jurong Island And Bukom,WR
1427,1.2826790261492869,103.71566935906077,Western Islands-Jurong Island And Bukom,WR
1428,1.2899139299965596,103.71566902767744,Western Islands-Jurong Island And Bukom,WR
1429,1.2971488334308257,103.71566869442864,,
1430,1.3043837364497695,103.71566835931435,Jurong East-Jurong Port,WR
1431,1.3116186390510771,103.71566802233455,Jurong East-Jurong Port,WR
1432,1.3188535412324334,103.7156676834892,Boon Lay-Liu Fang,WR
1433,1.326088442991523,103.71566734277827,Boon Lay-Tukang,WR
1434,1.3658812421625768,103.73434180556976,Tengah-Park,WR
1435,1.373116145609395,103.73434150873449,Tengah-Forest Hill,WR
1436,1.3803510486166135,103.7343412103296,Choa Chu Kang-Peng Siang,WR
1437,1.3875859511819164,103.73434091035503,Western Water Catchment-Murai,WR
1438,1.3948208533029909,103.73434060881078,Western Water Catchment-Murai,WR
1439,1.402055754977521,103.73434030569682,Western Water Catchment-Murai,WR
1440,1.4092906562031935,103.73434000101312,Western Water Catchment-Murai,WR
374,1.4165255569776933,103.73433969475967,Western Water Catchment-Murai,WR
1441,1.4165255569776933,103.73433969475967,Western Water Catchment-Murai,WR
375,1.4237604572987073,103.73433938693644,Lim Chu Kang-Lim Chu Kang,NR
376,1.4309953571639198,103.7343390775434,Lim Chu Kang-Lim Chu Kang,NR
377,1.4382302565710177,103.73433876658052,Lim Chu Kang-Lim Chu Kang,NR
378,1.445465155517686,103.73433845404779,,
994,1.3152318032560437,104.02070909376863,,
995,1.3224666816367792,104.02070963484414,Changi Bay-Changi Bay,ER
996,1.3297015595939603,104.0207101788905,Changi Bay-Changi Bay,ER
997,1.3369364371252719,104.02071072590772,Changi-Changi Airport,ER
998,1.3441713142283978,104.02071127589585,Changi-Changi Airport,ER
999,1.351406190901024,104.02071182885493,Changi-Changi Airport,ER
1000,1.3586410671408333,104.02071238478501,Changi-Changi Airport,ER
1001,1.365875942945512,104.02071294368615,Changi-Changi Airport,ER
1442,1.2609748485079664,103.72812073496502,,
1443,1.2682097566586992,103.7281204436506,Western Islands-Jurong Island And Bukom,WR
